;Id;Context;Pronoun;Position;Candidate Antecedent;Answer
3563;KeePass#372;In case a space is found in the path, it must be enclosed into quotes The database can be unlocked with a master password, a key file or both of them .;32;32.0;[1, 2];0
3564;KeePass#372;In case a space is found in the path, it must be enclosed into quotes The database can be unlocked with a master password, a key file or both of them .;32;32.0;[2, 4];0
3565;KeePass#372;In case a space is found in the path, it must be enclosed into quotes The database can be unlocked with a master password, a key file or both of them .;32;32.0;[7, 9];0
3566;KeePass#372;In case a space is found in the path, it must be enclosed into quotes The database can be unlocked with a master password, a key file or both of them .;32;32.0;[15, 16];0
3567;KeePass#372;In case a space is found in the path, it must be enclosed into quotes The database can be unlocked with a master password, a key file or both of them .;32;32.0;[16, 18];0
3568;KeePass#372;In case a space is found in the path, it must be enclosed into quotes The database can be unlocked with a master password, a key file or both of them .;32;32.0;[22, 25];0
3569;KeePass#372;In case a space is found in the path, it must be enclosed into quotes The database can be unlocked with a master password, a key file or both of them .;32;32.0;[26, 29];0
3570;KeePass#372;In case a space is found in the path, it must be enclosed into quotes The database can be unlocked with a master password, a key file or both of them .;32;32.0;[22, 29];0
3571;KeePass#373;The database can be unlocked with a master password, a key file or both of them. In case the user forgets it , the database can never be opened again by any way.;23;23.0;[0, 2];0
3572;KeePass#373;The database can be unlocked with a master password, a key file or both of them. In case the user forgets it , the database can never be opened again by any way.;23;23.0;[6, 9];0
3573;KeePass#373;The database can be unlocked with a master password, a key file or both of them. In case the user forgets it , the database can never be opened again by any way.;23;23.0;[10, 13];0
3574;KeePass#373;The database can be unlocked with a master password, a key file or both of them. In case the user forgets it , the database can never be opened again by any way.;23;23.0;[19, 20];0
3575;KeePass#373;The database can be unlocked with a master password, a key file or both of them. In case the user forgets it , the database can never be opened again by any way.;23;23.0;[20, 22];0
3576;KeePass#373;The database can be unlocked with a master password, a key file or both of them. In case the user forgets it , the database can never be opened again by any way.;23;23.0;[6, 17];0
3577;KeePass#374a;This password may contain letters (big and small) and numbers. The user can keep it or he can put his own in the field.;17;17.0;[0, 2];1
3578;KeePass#374a;This password may contain letters (big and small) and numbers. The user can keep it or he can put his own in the field.;17;17.0;[4, 5];2
3579;KeePass#374a;This password may contain letters (big and small) and numbers. The user can keep it or he can put his own in the field.;17;17.0;[13, 15];2
3580;KeePass#374b;This password may contain letters (big and small) and numbers. The user can keep it or he can put his own in the field.;19;19.0;[0, 2];2
3581;KeePass#374b;This password may contain letters (big and small) and numbers. The user can keep it or he can put his own in the field.;19;19.0;[4, 5];2
3582;KeePass#374c;This password may contain letters (big and small) and numbers. The user can keep it or he can put his own in the field.;22;22.0;[4, 5];2
3583;KeePass#374c;This password may contain letters (big and small) and numbers. The user can keep it or he can put his own in the field.;22;22.0;[13, 15];1
3584;KeePass#375;The generation can be based on character sets, patterns or can be created according by rules. This feature can be disabled if user wants it by selecting 0 as password length in the password generator dialog.;26;26.0;[0, 2];2
3585;KeePass#375;The generation can be based on character sets, patterns or can be created according by rules. This feature can be disabled if user wants it by selecting 0 as password length in the password generator dialog.;26;26.0;[6, 8];2
3586;KeePass#375;The generation can be based on character sets, patterns or can be created according by rules. This feature can be disabled if user wants it by selecting 0 as password length in the password generator dialog.;26;26.0;[9, 10];2
3587;KeePass#375;The generation can be based on character sets, patterns or can be created according by rules. This feature can be disabled if user wants it by selecting 0 as password length in the password generator dialog.;26;26.0;[16, 17];2
3588;KeePass#375;The generation can be based on character sets, patterns or can be created according by rules. This feature can be disabled if user wants it by selecting 0 as password length in the password generator dialog.;26;26.0;[18, 20];1
3589;KeePass#375;The generation can be based on character sets, patterns or can be created according by rules. This feature can be disabled if user wants it by selecting 0 as password length in the password generator dialog.;26;26.0;[24, 25];2
3590;KeePass#376;More about characters sets and patterns can be found at KeePass Help Files including directions and examples. TANs can be passwords that provide security because they can never be used for more than once time.;26;26.0;[2, 4];0
3591;KeePass#376;More about characters sets and patterns can be found at KeePass Help Files including directions and examples. TANs can be passwords that provide security because they can never be used for more than once time.;26;26.0;[2, 6];0
3592;KeePass#376;More about characters sets and patterns can be found at KeePass Help Files including directions and examples. TANs can be passwords that provide security because they can never be used for more than once time.;26;26.0;[5, 6];0
3593;KeePass#376;More about characters sets and patterns can be found at KeePass Help Files including directions and examples. TANs can be passwords that provide security because they can never be used for more than once time.;26;26.0;[10, 13];0
3594;KeePass#376;More about characters sets and patterns can be found at KeePass Help Files including directions and examples. TANs can be passwords that provide security because they can never be used for more than once time.;26;26.0;[14, 15];0
3595;KeePass#376;More about characters sets and patterns can be found at KeePass Help Files including directions and examples. TANs can be passwords that provide security because they can never be used for more than once time.;26;26.0;[14, 17];0
3596;KeePass#376;More about characters sets and patterns can be found at KeePass Help Files including directions and examples. TANs can be passwords that provide security because they can never be used for more than once time.;26;26.0;[16, 17];0
3597;KeePass#376;More about characters sets and patterns can be found at KeePass Help Files including directions and examples. TANs can be passwords that provide security because they can never be used for more than once time.;26;26.0;[18, 19];0
3598;KeePass#376;More about characters sets and patterns can be found at KeePass Help Files including directions and examples. TANs can be passwords that provide security because they can never be used for more than once time.;26;26.0;[21, 22];0
3599;KeePass#376;More about characters sets and patterns can be found at KeePass Help Files including directions and examples. TANs can be passwords that provide security because they can never be used for more than once time.;26;26.0;[24, 25];0
3600;KeePass#377;TANs can be passwords that provide security because they can never be used for more than once time. They can be added to user’s database by using TAN wizard and can contain all letters and numbers.;19;19.0;[0, 1];0
3601;KeePass#377;TANs can be passwords that provide security because they can never be used for more than once time. They can be added to user’s database by using TAN wizard and can contain all letters and numbers.;19;19.0;[3, 4];0
3602;KeePass#377;TANs can be passwords that provide security because they can never be used for more than once time. They can be added to user’s database by using TAN wizard and can contain all letters and numbers.;19;19.0;[6, 7];0
3603;KeePass#377;TANs can be passwords that provide security because they can never be used for more than once time. They can be added to user’s database by using TAN wizard and can contain all letters and numbers.;19;19.0;[14, 18];0
3604;KeePass#378a;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it’s a TAN.;25;25.0;[6, 8];2
3605;KeePass#378a;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it’s a TAN.;25;25.0;[10, 12];2
3606;KeePass#378a;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it’s a TAN.;25;25.0;[15, 17];2
3607;KeePass#378a;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it’s a TAN.;25;25.0;[15, 19];2
3608;KeePass#378a;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it’s a TAN.;25;25.0;[18, 19];2
3609;KeePass#378a;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it’s a TAN.;25;25.0;[21, 22];1
3610;KeePass#378b;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it ’s a TAN.;46;46.0;[6, 8];0
3611;KeePass#378b;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it ’s a TAN.;46;46.0;[10, 12];0
3612;KeePass#378b;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it ’s a TAN.;46;46.0;[15, 17];0
3613;KeePass#378b;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it ’s a TAN.;46;46.0;[15, 19];0
3614;KeePass#378b;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it ’s a TAN.;46;46.0;[18, 19];0
3615;KeePass#378b;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it ’s a TAN.;46;46.0;[38, 39];0
3616;KeePass#378b;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it ’s a TAN.;46;46.0;[28, 30];0
3617;KeePass#378b;They can be added to user’s database by using TAN wizard and can contain all letters and numbers. When TAN are created, they appear as typical entries which in the field title contain “<TAN>” so that KeePass will know it ’s a TAN.;46;46.0;[43, 44];0
3618;KeePass#379;In TAN entries, user cannot change the title, user name or URL but notes can be added. When a TAN is used, its expiration time is set to that current time and the entry expires automatically.;27;27.0;[1, 3];2
3619;KeePass#379;In TAN entries, user cannot change the title, user name or URL but notes can be added. When a TAN is used, its expiration time is set to that current time and the entry expires automatically.;27;27.0;[11, 12];2
3620;KeePass#379;In TAN entries, user cannot change the title, user name or URL but notes can be added. When a TAN is used, its expiration time is set to that current time and the entry expires automatically.;27;27.0;[8, 10];2
3621;KeePass#379;In TAN entries, user cannot change the title, user name or URL but notes can be added. When a TAN is used, its expiration time is set to that current time and the entry expires automatically.;27;27.0;[16, 17];2
3622;KeePass#379;In TAN entries, user cannot change the title, user name or URL but notes can be added. When a TAN is used, its expiration time is set to that current time and the entry expires automatically.;27;27.0;[22, 24];1
3623;KeePass#380;Title, username or URL cannot be changed in a TAN entry. When a TAN is used, it expires automatically and can never be used again.;20;20.0;[10, 13];2
3624;KeePass#380;Title, username or URL cannot be changed in a TAN entry. When a TAN is used, it expires automatically and can never be used again.;20;20.0;[15, 17];1
3625;KeePass#381;When a TAN is used, it expires automatically and can never be used again. When a password is copied, it remains on memory for only 10 seconds.;22;22.0;[1, 3];2
3626;KeePass#381;When a TAN is used, it expires automatically and can never be used again. When a password is copied, it remains on memory for only 10 seconds.;22;22.0;[17, 19];1
3627;KeePass#382;When a password is copied, it remains on memory for only 10 seconds. If in the meanwhile it is not pasted anywhere, it must be copied again.;25;25.0;[1, 3];0
3628;KeePass#382;When a password is copied, it remains on memory for only 10 seconds. If in the meanwhile it is not pasted anywhere, it must be copied again.;25;25.0;[9, 10];0
3629;KeePass#382;When a password is copied, it remains on memory for only 10 seconds. If in the meanwhile it is not pasted anywhere, it must be copied again.;25;25.0;[11, 14];0
3630;KeePass#382;When a password is copied, it remains on memory for only 10 seconds. If in the meanwhile it is not pasted anywhere, it must be copied again.;25;25.0;[1, 3];0
3631;KeePass#382;When a password is copied, it remains on memory for only 10 seconds. If in the meanwhile it is not pasted anywhere, it must be copied again.;25;25.0;[9, 10];0
3632;KeePass#382;When a password is copied, it remains on memory for only 10 seconds. If in the meanwhile it is not pasted anywhere, it must be copied again.;25;25.0;[11, 14];0
3633;KeePass#382;When a password is copied, it remains on memory for only 10 seconds. If in the meanwhile it is not pasted anywhere, it must be copied again.;25;25.0;[17, 19];0
3634;KeePass#383;If in the meanwhile it is not pasted anywhere, it must be copied again. That happens so that if user copies a password and not paste it anywhere, the password cannot be found by anyone later.;28;28.0;[2, 4];2
3635;KeePass#383;If in the meanwhile it is not pasted anywhere, it must be copied again. That happens so that if user copies a password and not paste it anywhere, the password cannot be found by anyone later.;28;28.0;[21, 22];2
3636;KeePass#383;If in the meanwhile it is not pasted anywhere, it must be copied again. That happens so that if user copies a password and not paste it anywhere, the password cannot be found by anyone later.;28;28.0;[23, 25];1
3637;CoupledTanks#384;There is an unlimited supply of water to be pumped into the coupled tanks system A02 The water is not pressurized in the production line and cannot be gravity fed into the coupled tanks system, it must be pumped into the coupled tanks system;37;37.0;[17, 18];2
3638;CoupledTanks#384;There is an unlimited supply of water to be pumped into the coupled tanks system A02 The water is not pressurized in the production line and cannot be gravity fed into the coupled tanks system, it must be pumped into the coupled tanks system;37;37.0;[32, 36];2
3639;CoupledTanks#384;There is an unlimited supply of water to be pumped into the coupled tanks system A02 The water is not pressurized in the production line and cannot be gravity fed into the coupled tanks system, it must be pumped into the coupled tanks system;37;37.0;[16, 18];1
3640;CoupledTanks#384;There is an unlimited supply of water to be pumped into the coupled tanks system A02 The water is not pressurized in the production line and cannot be gravity fed into the coupled tanks system, it must be pumped into the coupled tanks system;37;37.0;[22, 25];2
3641;CoupledTanks#384;There is an unlimited supply of water to be pumped into the coupled tanks system A02 The water is not pressurized in the production line and cannot be gravity fed into the coupled tanks system, it must be pumped into the coupled tanks system;37;37.0;[32, 36];2
3642;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[0, 3];0
3643;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[6, 8];0
3644;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[9, 10];0
3645;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[11, 13];0
3646;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[14, 18];0
3647;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[23, 29];0
3648;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[0, 3];0
3649;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[6, 8];0
3650;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[9, 10];0
3651;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[11, 13];0
3652;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[14, 18];0
3653;CoupledTanks#385;This specified time is dependent on the flowrate per timestep. The height of the tank 1 liquid shall not be lower than the tank 1 low safety level (once it has already crossed it) for more than the specified time.;35;35.0;[23, 29];0
3654;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[0, 3];0
3655;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[6, 8];0
3656;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[9, 10];0
3657;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[11, 13];0
3658;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[23, 25];0
3659;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[16, 18];0
3660;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[14, 18];0
3661;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[23, 29];0
3662;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[0, 3];0
3663;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[6, 8];0
3664;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[9, 10];0
3665;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[11, 13];0
3666;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[23, 25];0
3667;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[16, 18];0
3668;CoupledTanks#386;"This specified time is dependent on the flowrate per timestep. The height of the tank 2 liquid shall not be lower than the tank 2 low safety level (once it has already crossed it) for more than the specified time. """;35;35.0;[23, 29];0
3669;CoupledTanks#388;When the tank 1 HIGH liquid sensor is TRUE, the tank 1 pump shall be OFF and the tank 1 outflow valve shall be OPEN. When the tank 1 HIGH liquid sensor is FALSE and the tank 1 LOW liquid sensor is TRUE then the tank 1 pump and the tank 1 outflow valve shall maintain the states they were set to in the previous timestep.;60;60.0;[28, 34];0
3670;CoupledTanks#388;When the tank 1 HIGH liquid sensor is TRUE, the tank 1 pump shall be OFF and the tank 1 outflow valve shall be OPEN. When the tank 1 HIGH liquid sensor is FALSE and the tank 1 LOW liquid sensor is TRUE then the tank 1 pump and the tank 1 outflow valve shall maintain the states they were set to in the previous timestep.;60;60.0;[46, 50];0
3671;CoupledTanks#388;When the tank 1 HIGH liquid sensor is TRUE, the tank 1 pump shall be OFF and the tank 1 outflow valve shall be OPEN. When the tank 1 HIGH liquid sensor is FALSE and the tank 1 LOW liquid sensor is TRUE then the tank 1 pump and the tank 1 outflow valve shall maintain the states they were set to in the previous timestep.;60;60.0;[28, 34];0
3672;CoupledTanks#388;When the tank 1 HIGH liquid sensor is TRUE, the tank 1 pump shall be OFF and the tank 1 outflow valve shall be OPEN. When the tank 1 HIGH liquid sensor is FALSE and the tank 1 LOW liquid sensor is TRUE then the tank 1 pump and the tank 1 outflow valve shall maintain the states they were set to in the previous timestep.;60;60.0;[37, 43];0
3673;CoupledTanks#388;When the tank 1 HIGH liquid sensor is TRUE, the tank 1 pump shall be OFF and the tank 1 outflow valve shall be OPEN. When the tank 1 HIGH liquid sensor is FALSE and the tank 1 LOW liquid sensor is TRUE then the tank 1 pump and the tank 1 outflow valve shall maintain the states they were set to in the previous timestep.;60;60.0;[45, 50];0
3674;CoupledTanks#388;When the tank 1 HIGH liquid sensor is TRUE, the tank 1 pump shall be OFF and the tank 1 outflow valve shall be OPEN. When the tank 1 HIGH liquid sensor is FALSE and the tank 1 LOW liquid sensor is TRUE then the tank 1 pump and the tank 1 outflow valve shall maintain the states they were set to in the previous timestep.;60;60.0;[46, 56];0
3675;CoupledTanks#388;When the tank 1 HIGH liquid sensor is TRUE, the tank 1 pump shall be OFF and the tank 1 outflow valve shall be OPEN. When the tank 1 HIGH liquid sensor is FALSE and the tank 1 LOW liquid sensor is TRUE then the tank 1 pump and the tank 1 outflow valve shall maintain the states they were set to in the previous timestep.;60;60.0;[51, 56];0
3676;CoupledTanks#388;When the tank 1 HIGH liquid sensor is TRUE, the tank 1 pump shall be OFF and the tank 1 outflow valve shall be OPEN. When the tank 1 HIGH liquid sensor is FALSE and the tank 1 LOW liquid sensor is TRUE then the tank 1 pump and the tank 1 outflow valve shall maintain the states they were set to in the previous timestep.;60;60.0;[51, 56];0
3677;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[34, 37];0
3678;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[40, 43];0
3679;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[11, 14];0
3680;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[16, 20];0
3681;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[21, 22];0
3682;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[21, 24];0
3683;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[23, 24];0
3684;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[27, 30];0
3685;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[31, 33];0
3686;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[34, 37];0
3687;EvidenceManagementOPENCOSS#391;When an evidence item is dropped from an assurance project, the OPENCOSS platform shall drop all the evidence information (types and characteristics) related to the evidence item from the project When an evidence item is dropped from an assurance project and its associated artefact is not associated with other evidence items, the OPENCOSS platform shall drop the artefact from the project;44;44.0;[40, 43];0
3688;EvidenceManagementOPENCOSS#392;The OPENCOSS platform shall store the time and date of the actions performed to the evidence items of an assurance project The OPENCOSS platform shall create the evidence repository of an assurance project from its evidence characterization model;34;34.0;[21, 24];0
3689;EvidenceManagementOPENCOSS#392;The OPENCOSS platform shall store the time and date of the actions performed to the evidence items of an assurance project The OPENCOSS platform shall create the evidence repository of an assurance project from its evidence characterization model;34;34.0;[5, 7];0
3690;EvidenceManagementOPENCOSS#392;The OPENCOSS platform shall store the time and date of the actions performed to the evidence items of an assurance project The OPENCOSS platform shall create the evidence repository of an assurance project from its evidence characterization model;34;34.0;[5, 9];0
3691;EvidenceManagementOPENCOSS#392;The OPENCOSS platform shall store the time and date of the actions performed to the evidence items of an assurance project The OPENCOSS platform shall create the evidence repository of an assurance project from its evidence characterization model;34;34.0;[8, 9];0
3692;EvidenceManagementOPENCOSS#392;The OPENCOSS platform shall store the time and date of the actions performed to the evidence items of an assurance project The OPENCOSS platform shall create the evidence repository of an assurance project from its evidence characterization model;34;34.0;[10, 12];0
3693;EvidenceManagementOPENCOSS#392;The OPENCOSS platform shall store the time and date of the actions performed to the evidence items of an assurance project The OPENCOSS platform shall create the evidence repository of an assurance project from its evidence characterization model;34;34.0;[14, 17];0
3694;EvidenceManagementOPENCOSS#392;The OPENCOSS platform shall store the time and date of the actions performed to the evidence items of an assurance project The OPENCOSS platform shall create the evidence repository of an assurance project from its evidence characterization model;34;34.0;[30, 33];0
3695;EvidenceManagementOPENCOSS#392;The OPENCOSS platform shall store the time and date of the actions performed to the evidence items of an assurance project The OPENCOSS platform shall create the evidence repository of an assurance project from its evidence characterization model;34;34.0;[21, 24];0
3696;EvidenceManagementOPENCOSS#392;The OPENCOSS platform shall store the time and date of the actions performed to the evidence items of an assurance project The OPENCOSS platform shall create the evidence repository of an assurance project from its evidence characterization model;34;34.0;[26, 28];0
3697;EvidenceManagementOPENCOSS#392;The OPENCOSS platform shall store the time and date of the actions performed to the evidence items of an assurance project The OPENCOSS platform shall create the evidence repository of an assurance project from its evidence characterization model;34;34.0;[30, 33];0
3698;EvidenceManagementOPENCOSS#393;The OPENCOSS platform shall provide users with the ability to include the evidence items of an assurance project in the structure of the tree-view for display of the evidence items of the project When an evidence characterization model has been selected for an assurance project, the evidence items of the project are associated to evidence types, and the evidence types have been used for definition of intermediate nodes of the tree-view for display of the evidence items of the project, the OPENCOSS platform shall automatically include the evidence items of the project in the tree-view nodes of their associated evidence types;106;106.0;[0, 3];0
3699;EvidenceManagementOPENCOSS#393;The OPENCOSS platform shall provide users with the ability to include the evidence items of an assurance project in the structure of the tree-view for display of the evidence items of the project When an evidence characterization model has been selected for an assurance project, the evidence items of the project are associated to evidence types, and the evidence types have been used for definition of intermediate nodes of the tree-view for display of the evidence items of the project, the OPENCOSS platform shall automatically include the evidence items of the project in the tree-view nodes of their associated evidence types;106;106.0;[5, 6];0
3700;EvidenceManagementOPENCOSS#393;The OPENCOSS platform shall provide users with the ability to include the evidence items of an assurance project in the structure of the tree-view for display of the evidence items of the project When an evidence characterization model has been selected for an assurance project, the evidence items of the project are associated to evidence types, and the evidence types have been used for definition of intermediate nodes of the tree-view for display of the evidence items of the project, the OPENCOSS platform shall automatically include the evidence items of the project in the tree-view nodes of their associated evidence types;106;106.0;[7, 9];0
3701;EvidenceManagementOPENCOSS#393;The OPENCOSS platform shall provide users with the ability to include the evidence items of an assurance project in the structure of the tree-view for display of the evidence items of the project When an evidence characterization model has been selected for an assurance project, the evidence items of the project are associated to evidence types, and the evidence types have been used for definition of intermediate nodes of the tree-view for display of the evidence items of the project, the OPENCOSS platform shall automatically include the evidence items of the project in the tree-view nodes of their associated evidence types;106;106.0;[44, 47];0
3702;EvidenceManagementOPENCOSS#393;The OPENCOSS platform shall provide users with the ability to include the evidence items of an assurance project in the structure of the tree-view for display of the evidence items of the project When an evidence characterization model has been selected for an assurance project, the evidence items of the project are associated to evidence types, and the evidence types have been used for definition of intermediate nodes of the tree-view for display of the evidence items of the project, the OPENCOSS platform shall automatically include the evidence items of the project in the tree-view nodes of their associated evidence types;106;106.0;[19, 21];0
